raw_timestamp,relative_to_unix_epoch_timestamp,relative_to_video_first_frame_timestamp,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_projected_to_left_view_x,gaze_projected_to_left_view_y,gaze_projected_to_right_view_x,gaze_projected_to_right_view_y,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,left_projected_x,left_projected_y,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status,right_projected_x,right_projected_y,inter_pupillary_distance_in_mm,left_iris_diameter_in_mm,left_pupil_diameter_in_mm,left_pupil_iris_diameter_ratio,left_eye_openness,right_iris_diameter_in_mm,right_pupil_diameter_in_mm,right_pupil_iris_diameter_ratio,right_eye_openness
1000016121010322465,1726665398244435100,5377400265,2.000000,12970,0.939869,2,0.075892,0.091837,0.992878,0.000000,0.000000,0.000000,0.475142,0.258679,-0.331489,0.258677,0.096957,0.091669,0.991058,-0.033938,0.000000,0.000000,0.056072,2,0.463956,0.258679,0.054726,0.091965,0.994257,0.033938,0.000000,0.000000,0.055265,2,-0.320219,0.258677,68.000000,13.220894,3.931427,0.297365,0.914150,13.020530,3.864222,0.296779,0.913844
1000016121015324185,1726665398249436800,5382401985,2.000000,12971,0.942262,2,0.075840,0.091514,0.992912,0.000000,0.000000,0.000000,0.475093,0.258336,-0.331537,0.258334,0.096379,0.091351,0.991144,-0.033938,0.000000,0.000000,0.056013,2,0.463439,0.258336,0.055203,0.091638,0.994261,0.033938,0.000000,0.000000,0.055214,2,-0.319795,0.258334,68.000000,13.220894,3.926005,0.296955,0.914301,13.020530,3.858974,0.296376,0.914248
1000016121020325900,1726665398254438600,5387403700,2.000000,12972,0.954158,2,0.075858,0.091079,0.992950,0.000000,0.000000,0.000000,0.475105,0.257876,-0.331522,0.257873,0.096261,0.090918,0.991195,-0.033938,0.000000,0.000000,0.055951,2,0.463330,0.257876,0.055360,0.091202,0.994292,0.033938,0.000000,0.000000,0.055133,2,-0.319658,0.257873,68.000000,13.220894,3.921228,0.296593,0.914285,13.020530,3.854310,0.296018,0.914705
1000016121025327608,1726665398259440300,5392405408,2.000000,12973,0.959078,2,0.076737,0.091345,0.992858,0.000000,0.000000,0.000000,0.475888,0.258164,-0.330739,0.258161,0.097470,0.091178,0.991053,-0.033938,0.000000,0.000000,0.055875,2,0.464409,0.258164,0.055904,0.091471,0.994237,0.033938,0.000000,0.000000,0.055040,2,-0.319173,0.258161,68.000000,13.220894,3.916506,0.296236,0.914316,13.020530,3.849349,0.295637,0.914979
1000016121030329310,1726665398264442000,5397407110,2.000000,12974,0.967850,2,0.076766,0.091421,0.992849,0.000000,0.000000,0.000000,0.475915,0.258245,-0.330713,0.258242,0.097757,0.091252,0.991018,-0.033938,0.000000,0.000000,0.055746,2,0.464666,0.258245,0.055672,0.091549,0.994243,0.033938,0.000000,0.000000,0.054990,2,-0.319379,0.258242,68.000000,13.220894,3.910233,0.295762,0.914416,13.020530,3.845143,0.295314,0.915386
1000016121035331061,1726665398269443700,5402408861,2.000000,12975,0.971550,2,0.077240,0.090956,0.992855,0.000000,0.000000,0.000000,0.476332,0.257757,-0.330293,0.257753,0.099130,0.090779,0.990925,-0.033938,0.000000,0.000000,0.055577,2,0.465886,0.257757,0.055237,0.091090,0.994310,0.033938,0.000000,0.000000,0.054859,2,-0.319768,0.257753,68.000000,13.220894,3.901831,0.295126,0.914510,13.020530,3.839284,0.294864,0.915652
1000016121040332805,1726665398274445500,5407410605,2.000000,12976,0.976280,2,0.077525,0.091111,0.992819,0.000000,0.000000,0.000000,0.476587,0.257922,-0.330037,0.257919,0.099683,0.090931,0.990856,-0.033938,0.000000,0.000000,0.055484,2,0.466381,0.257922,0.055253,0.091246,0.994294,0.033938,0.000000,0.000000,0.054801,2,-0.319753,0.257919,68.000000,13.220894,3.894727,0.294589,0.914499,13.020530,3.834359,0.294486,0.915936
1000016121045334543,1726665398279447200,5412412343,2.000000,12977,0.970996,2,0.077037,0.090246,0.992936,0.000000,0.000000,0.000000,0.476145,0.257004,-0.330476,0.256999,0.100658,0.090055,0.990837,-0.033938,0.000000,0.000000,0.055439,2,0.467243,0.257004,0.053287,0.090387,0.994480,0.033938,0.000000,0.000000,0.054605,2,-0.321505,0.256999,68.000000,13.220894,3.889036,0.294158,0.914512,13.020530,3.825938,0.293839,0.916250
1000016121050336273,1726665398284448900,5417414073,2.000000,12978,0.988204,2,0.077254,0.090094,0.992932,0.000000,0.000000,0.000000,0.476337,0.256845,-0.330283,0.256839,0.101007,0.089902,0.990815,-0.033938,0.000000,0.000000,0.055325,2,0.467553,0.256845,0.053369,0.090235,0.994489,0.033938,0.000000,0.000000,0.054578,2,-0.321432,0.256839,68.000000,13.220894,3.883187,0.293716,0.914492,13.020530,3.820735,0.293439,0.916473
1000016121055337996,1726665398289450600,5422415796,2.000000,12979,0.991985,2,0.078073,0.090096,0.992868,0.000000,0.000000,0.000000,0.477064,0.256853,-0.329553,0.256848,0.101168,0.089909,0.990798,-0.033938,0.000000,0.000000,0.055238,2,0.467697,0.256853,0.054852,0.090236,0.994409,0.033938,0.000000,0.000000,0.054567,2,-0.320114,0.256848,68.000000,13.220894,3.877264,0.293268,0.914466,13.020530,3.816995,0.293152,0.916763
1000016121060339713,1726665398294452400,5427417513,2.000000,12980,1.000000,2,0.078786,0.089886,0.992831,0.000000,0.000000,0.000000,0.477697,0.256636,-0.328919,0.256630,0.102256,0.089693,0.990706,-0.033938,0.000000,0.000000,0.055021,2,0.468666,0.256636,0.055185,0.090028,0.994409,0.033938,0.000000,0.000000,0.054529,2,-0.319819,0.256630,68.000000,13.220894,3.865714,0.292394,0.914577,13.020530,3.813853,0.292911,0.917152
1000016121065341424,1726665398299454100,5432419224,2.000000,12981,1.000000,2,0.078560,0.089508,0.992883,0.000000,0.000000,0.000000,0.477492,0.256235,-0.329121,0.256228,0.101654,0.089321,0.990802,-0.033938,0.000000,0.000000,0.054952,2,0.468126,0.256235,0.055340,0.089648,0.994435,0.033938,0.000000,0.000000,0.054467,2,-0.319683,0.256228,68.000000,13.220894,3.856887,0.291727,0.914716,13.020530,3.810108,0.292623,0.917489
1000016121070343237,1726665398304455900,5437421037,2.000000,12982,1.000000,2,0.078458,0.090051,0.992842,0.000000,0.000000,0.000000,0.477406,0.256808,-0.329210,0.256802,0.101475,0.089863,0.990771,-0.033938,0.000000,0.000000,0.054854,2,0.467970,0.256808,0.055316,0.090191,0.994387,0.033938,0.000000,0.000000,0.054454,2,-0.319702,0.256802,68.000000,13.220894,3.849149,0.291141,0.914837,13.020530,3.807676,0.292436,0.917790
1000016121075348558,1726665398309461200,5442426358,2.000000,12983,1.000000,2,0.077322,0.089959,0.992939,0.000000,0.000000,0.000000,0.476396,0.256702,-0.330223,0.256697,0.099561,0.089781,0.990973,-0.033938,0.000000,0.000000,0.054681,2,0.466262,0.256702,0.054970,0.090093,0.994415,0.033938,0.000000,0.000000,0.054443,2,-0.320010,0.256697,68.000000,13.220894,3.840344,0.290475,0.914734,13.020530,3.805673,0.292282,0.918011
1000016121080350403,1726665398314463100,5447428203,2.000000,12984,1.000000,2,0.078076,0.089623,0.992911,0.000000,0.000000,0.000000,0.477063,0.256353,-0.329552,0.256347,0.101295,0.089435,0.990828,-0.033938,0.000000,0.000000,0.054496,2,0.467807,0.256353,0.054731,0.089763,0.994458,0.033938,0.000000,0.000000,0.054340,2,-0.320224,0.256347,68.000000,13.220894,3.829336,0.289643,0.914776,13.020530,3.802073,0.292006,0.918273
1000016121085352241,1726665398319464900,5452430041,2.000000,12985,1.000000,2,0.078523,0.089811,0.992859,0.000000,0.000000,0.000000,0.477462,0.256555,-0.329153,0.256549,0.102120,0.089618,0.990727,-0.033938,0.000000,0.000000,0.054270,2,0.468544,0.256555,0.054794,0.089954,0.994438,0.033938,0.000000,0.000000,0.054265,2,-0.320167,0.256549,68.000000,13.220894,3.817185,0.288724,0.914695,13.020530,3.797438,0.291650,0.918412
1000016121090354072,1726665398324466700,5457431872,2.000000,12986,1.000000,2,0.079089,0.090083,0.992789,0.000000,0.000000,0.000000,0.477968,0.256847,-0.328648,0.256841,0.103462,0.089881,0.990564,-0.033938,0.000000,0.000000,0.054126,2,0.469744,0.256847,0.054575,0.090231,0.994424,0.033938,0.000000,0.000000,0.054137,2,-0.320361,0.256841,68.000000,13.220894,3.807464,0.287988,0.914667,13.020530,3.791754,0.291213,0.918624
1000016121095355897,1726665398329468500,5462433697,2.000000,12987,1.000000,2,0.078737,0.090359,0.992792,0.000000,0.000000,0.000000,0.477657,0.257136,-0.328961,0.257131,0.102791,0.090160,0.990608,-0.033938,0.000000,0.000000,0.053947,2,0.469148,0.257136,0.054545,0.090505,0.994401,0.033938,0.000000,0.000000,0.054118,2,-0.320386,0.257131,68.000000,13.220894,3.796605,0.287167,0.914501,13.020530,3.787424,0.290881,0.918890
1000016121100357716,1726665398334470400,5467435516,2.000000,12988,1.000000,2,0.079549,0.090595,0.992706,0.000000,0.000000,0.000000,0.478381,0.257392,-0.328236,0.257387,0.103419,0.090396,0.990522,-0.033938,0.000000,0.000000,0.053771,2,0.469710,0.257392,0.055541,0.090743,0.994324,0.033938,0.000000,0.000000,0.054079,2,-0.319499,0.257387,68.000000,13.220894,3.786237,0.286383,0.914689,13.020530,3.784013,0.290619,0.919146
1000016121105359529,1726665398339472200,5472437329,2.000000,12989,1.000000,2,0.079900,0.090214,0.992712,0.000000,0.000000,0.000000,0.478691,0.256992,-0.327924,0.256986,0.103414,0.090018,0.990557,-0.033938,0.000000,0.000000,0.053651,2,0.469702,0.256992,0.056253,0.090360,0.994319,0.033938,0.000000,0.000000,0.053985,2,-0.318868,0.256986,68.000000,13.220894,3.776585,0.285653,0.914738,13.020530,3.779904,0.290303,0.919412
1000016121110361336,1726665398344474000,5477439136,2.000000,12990,1.000000,2,0.078821,0.090510,0.992772,0.000000,0.000000,0.000000,0.477733,0.257296,-0.328885,0.257291,0.102647,0.090312,0.990610,-0.033938,0.000000,0.000000,0.053560,2,0.469020,0.257296,0.054860,0.090655,0.994370,0.033938,0.000000,0.000000,0.053956,2,-0.320105,0.257291,68.000000,13.220894,3.768543,0.285044,0.914792,13.020530,3.776666,0.290055,0.919782
1000016121115363136,1726665398349475800,5482440936,2.000000,12991,1.000000,2,0.079694,0.091399,0.992620,0.000000,0.000000,0.000000,0.478518,0.258244,-0.328104,0.258241,0.103595,0.091197,0.990430,-0.033938,0.000000,0.000000,0.053529,2,0.469874,0.258244,0.055655,0.091548,0.994244,0.033938,0.000000,0.000000,0.053899,2,-0.319394,0.258241,68.000000,13.220894,3.763935,0.284696,0.914831,13.020530,3.772965,0.289770,0.920139
1000016121120364929,1726665398354477600,5487442729,2.000000,12992,1.000000,2,0.080594,0.092131,0.992480,0.000000,0.000000,0.000000,0.479325,0.259025,-0.327299,0.259024,0.104833,0.091922,0.990232,-0.033938,0.000000,0.000000,0.053450,2,0.470986,0.259025,0.056211,0.092285,0.994145,0.033938,0.000000,0.000000,0.053837,2,-0.318896,0.259024,68.000000,13.220894,3.758685,0.284299,0.914967,13.020530,3.769553,0.289508,0.920284
1000016121125366716,1726665398359479400,5492444516,2.000000,12993,1.000000,2,0.080505,0.092439,0.992459,0.000000,0.000000,0.000000,0.479249,0.259351,-0.327377,0.259350,0.104573,0.092231,0.990231,-0.033938,0.000000,0.000000,0.053402,2,0.470756,0.259351,0.056296,0.092593,0.994111,0.033938,0.000000,0.000000,0.053745,2,-0.318819,0.259350,68.000000,13.220894,3.752735,0.283849,0.915039,13.020530,3.765161,0.289171,0.920503
1000016121130368494,1726665398364481100,5497446294,2.000000,12994,1.000000,2,0.080978,0.093283,0.992341,0.000000,0.000000,0.000000,0.479678,0.260248,-0.326952,0.260249,0.104929,0.093073,0.990115,-0.033938,0.000000,0.000000,0.053368,2,0.471082,0.260248,0.056887,0.093438,0.993999,0.033938,0.000000,0.000000,0.053716,2,-0.318290,0.260249,68.000000,13.220894,3.748140,0.283501,0.915028,13.020530,3.761400,0.288882,0.920602
1000016121135370265,1726665398369482900,5502448065,2.000000,12995,1.000000,2,0.080180,0.093102,0.992423,0.000000,0.000000,0.000000,0.478966,0.260051,-0.327664,0.260051,0.105170,0.092885,0.990107,-0.033938,0.000000,0.000000,0.053288,2,0.471296,0.260051,0.055040,0.093261,0.994119,0.033938,0.000000,0.000000,0.053646,2,-0.319934,0.260051,68.000000,13.220894,3.742170,0.283050,0.915022,13.020530,3.757399,0.288575,0.920874
1000016121140372030,1726665398374484700,5507449830,2.000000,12996,1.000000,2,0.081048,0.092947,0.992367,0.000000,0.000000,0.000000,0.479737,0.259894,-0.326891,0.259894,0.105521,0.092733,0.990084,-0.033938,0.000000,0.000000,0.053247,2,0.471608,0.259894,0.056428,0.093105,0.994056,0.033938,0.000000,0.000000,0.053573,2,-0.318700,0.259894,68.000000,13.220894,3.737726,0.282714,0.915061,13.020530,3.752827,0.288224,0.921086
1000016121145373788,1726665398379486400,5512451588,2.000000,12997,1.000000,2,0.081330,0.092893,0.992349,0.000000,0.000000,0.000000,0.479988,0.259838,-0.326639,0.259838,0.106033,0.092676,0.990034,-0.033938,0.000000,0.000000,0.053189,2,0.472065,0.259838,0.056476,0.093053,0.994058,0.033938,0.000000,0.000000,0.053478,2,-0.318657,0.259838,68.000000,13.220894,3.733512,0.282395,0.915223,13.020530,3.747979,0.287852,0.921351
1000016121150375537,1726665398384488200,5517453337,2.000000,12998,1.000000,2,0.081835,0.094712,0.992135,0.000000,0.000000,0.000000,0.480455,0.261770,-0.326182,0.261774,0.106574,0.094490,0.989805,-0.033938,0.000000,0.000000,0.053180,2,0.472565,0.261770,0.056944,0.094877,0.993859,0.033938,0.000000,0.000000,0.053487,2,-0.318232,0.261774,68.000000,13.220894,3.730544,0.282170,0.915201,13.020530,3.745246,0.287642,0.921541
1000016121155377283,1726665398389489900,5522455083,2.000000,12999,1.000000,2,0.082250,0.094560,0.992116,0.000000,0.000000,0.000000,0.480823,0.261612,-0.325812,0.261615,0.107406,0.094333,0.989730,-0.033938,0.000000,0.000000,0.053083,2,0.473307,0.261612,0.056936,0.094727,0.993874,0.033938,0.000000,0.000000,0.053489,2,-0.318240,0.261615,68.000000,13.220894,3.726573,0.281870,0.915353,13.020530,3.743218,0.287486,0.921777
1000016121160379102,1726665398394491800,5527456902,2.000000,13000,1.000000,2,0.080013,0.094143,0.992338,0.000000,0.000000,0.000000,0.478828,0.261152,-0.327809,0.261154,0.104765,0.093926,0.990052,-0.033938,0.000000,0.000000,0.053038,2,0.470943,0.261152,0.055113,0.094302,0.994017,0.033938,0.000000,0.000000,0.053466,2,-0.319864,0.261154,68.000000,13.220894,3.723291,0.281622,0.915361,13.020530,3.741298,0.287338,0.921944
1000016121165380914,1726665398399493600,5532458714,2.000000,13001,1.000000,2,0.080532,0.093999,0.992310,0.000000,0.000000,0.000000,0.479288,0.261003,-0.327347,0.261005,0.105249,0.093781,0.990014,-0.033938,0.000000,0.000000,0.052832,2,0.471374,0.261003,0.055666,0.094159,0.994000,0.033938,0.000000,0.000000,0.053477,2,-0.319372,0.261005,68.000000,13.220894,3.717068,0.281151,0.915449,13.020530,3.739869,0.287229,0.922014
1000016121170382719,1726665398404495400,5537460519,2.000000,13002,1.000000,2,0.081102,0.094017,0.992262,0.000000,0.000000,0.000000,0.479796,0.261027,-0.326838,0.261030,0.105242,0.093804,0.990013,-0.033938,0.000000,0.000000,0.052672,2,0.471368,0.261027,0.056819,0.094176,0.993933,0.033938,0.000000,0.000000,0.053441,2,-0.318347,0.261030,68.000000,13.220894,3.707654,0.280439,0.915467,13.020530,3.738160,0.287097,0.922205
1000016121175384524,1726665398409497200,5542462324,2.000000,13003,1.000000,2,0.080851,0.094553,0.992231,0.000000,0.000000,0.000000,0.479578,0.261592,-0.327060,0.261596,0.105189,0.094337,0.989968,-0.033938,0.000000,0.000000,0.052591,2,0.471326,0.261592,0.056368,0.094712,0.993908,0.033938,0.000000,0.000000,0.053439,2,-0.318745,0.261596,68.000000,13.220894,3.700406,0.279891,0.915692,13.020530,3.736643,0.286981,0.922359
1000016121180386324,1726665398414499000,5547464124,2.000000,13004,1.000000,2,0.081268,0.094581,0.992194,0.000000,0.000000,0.000000,0.479949,0.261626,-0.326688,0.261630,0.105901,0.094362,0.989889,-0.033938,0.000000,0.000000,0.052597,2,0.471962,0.261626,0.056485,0.094744,0.993898,0.033938,0.000000,0.000000,0.053411,2,-0.318641,0.261630,68.000000,13.220894,3.696620,0.279604,0.915628,13.020530,3.734871,0.286845,0.922554
1000016121185388117,1726665398419500800,5552465917,2.000000,13005,1.000000,2,0.081962,0.093671,0.992224,0.000000,0.000000,0.000000,0.480557,0.260667,-0.326073,0.260669,0.107136,0.093446,0.989843,-0.033938,0.000000,0.000000,0.052531,2,0.473058,0.260667,0.056629,0.093836,0.993976,0.033938,0.000000,0.000000,0.053302,2,-0.318517,0.260669,68.000000,13.220894,3.693340,0.279356,0.915820,13.020530,3.731470,0.286584,0.922692
1000016121190389904,1726665398424502600,5557467704,2.000000,13006,1.000000,2,0.082802,0.093284,0.992191,0.000000,0.000000,0.000000,0.481302,0.260264,-0.325325,0.260265,0.107677,0.093061,0.989821,-0.033938,0.000000,0.000000,0.052505,2,0.473538,0.260264,0.057771,0.093449,0.993947,0.033938,0.000000,0.000000,0.053284,2,-0.317503,0.260265,68.000000,13.220894,3.690798,0.279164,0.915917,13.020530,3.728386,0.286347,0.922838
1000016121195391685,1726665398429504300,5562469485,2.000000,13007,1.000000,2,0.083215,0.094105,0.992078,0.000000,0.000000,0.000000,0.481678,0.261138,-0.324953,0.261140,0.107123,0.093889,0.989803,-0.033938,0.000000,0.000000,0.052382,2,0.473050,0.261138,0.059163,0.094267,0.993787,0.033938,0.000000,0.000000,0.053287,2,-0.316260,0.261140,68.000000,13.220894,3.684681,0.278701,0.916195,13.020530,3.725745,0.286144,0.922971
1000016121200393488,1726665398434506100,5567471288,2.000000,13008,0.728676,2,0.063374,0.095372,0.993422,0.000000,0.000000,0.000000,0.464065,0.262332,-0.342618,0.262337,0.075386,0.095292,0.992591,-0.033938,0.000000,0.000000,0.052117,2,0.444811,0.262332,0.051334,0.095438,0.994111,0.033938,0.000000,0.000000,0.053017,2,-0.323219,0.262337,68.000000,13.220894,3.682127,0.278508,0.916667,13.020530,3.717563,0.285516,0.922800
1000016121205398826,1726665398439511500,5572476626,2.000000,13009,0.277285,2,0.030832,0.094259,0.995070,0.000000,0.000000,0.000000,0.435312,0.261002,-0.371488,0.261004,0.045960,0.094204,0.994491,-0.033938,0.000000,0.000000,0.052037,2,0.418798,0.261002,0.015683,0.094292,0.995421,0.033938,0.000000,0.000000,0.052654,2,-0.354850,0.261004,68.000000,13.220894,3.666663,0.277339,0.917488,13.020530,3.692541,0.283594,0.922180
1000016121210400685,1726665398444513300,5577478485,2.000000,13010,0.000000,2,0.003526,0.096690,0.995308,0.000000,0.000000,0.000000,0.411296,0.263522,-0.395671,0.263529,0.022432,0.096666,0.995064,-0.033938,0.000000,0.000000,0.053117,2,0.398088,0.263522,-0.015384,0.096679,0.995197,0.033938,0.000000,0.000000,0.052520,2,-0.382363,0.263529,68.000000,13.220894,3.681650,0.278472,0.918221,13.020530,3.693374,0.283658,0.921330
1000016121215402563,1726665398449515200,5582480363,2.000000,13011,0.000000,2,-0.014403,0.104638,0.994406,0.000000,0.000000,0.000000,0.395552,0.271940,-0.411588,0.271963,0.008046,0.104645,0.994477,-0.033938,0.000000,0.000000,0.052495,2,0.385444,0.271940,-0.036831,0.104577,0.993834,0.033938,0.000000,0.000000,0.053048,2,-0.401404,0.271963,68.000000,13.220894,3.682315,0.278522,0.919108,13.020530,3.697671,0.283988,0.919691
1000016121220404436,1726665398454517100,5587482236,1.116302,13012,0.000000,2,-0.020524,0.106247,0.994128,0.000000,0.000000,0.000000,0.390170,0.273657,-0.417028,0.273683,0.009884,0.106264,0.994289,-0.033938,0.000000,0.000000,0.052555,2,0.387062,0.273657,-0.050866,0.106132,0.993050,0.033938,0.000000,0.000000,0.052205,2,-0.413888,0.273683,68.000000,13.220894,3.682838,0.278562,0.920251,13.020530,3.662292,0.281271,0.917186
1000016121225406301,1726665398459519000,5592484101,2.000000,13013,0.000000,2,-0.021585,0.104346,0.994307,0.000000,0.000000,0.000000,0.389234,0.271646,-0.417959,0.271668,0.000379,0.104371,0.994538,-0.033938,0.000000,0.000000,0.052616,2,0.378699,0.271646,-0.043518,0.104272,0.993596,0.033938,0.000000,0.000000,0.052171,2,-0.407345,0.271668,68.000000,13.220894,3.684109,0.278658,0.921332,13.020530,3.635282,0.279196,0.913806
1000016121230408158,1726665398464520800,5597485958,2.000000,13014,0.000000,2,-0.020999,0.104250,0.994329,0.000000,0.000000,0.000000,0.389750,0.271542,-0.417439,0.271564,0.001618,0.104272,0.994547,-0.033938,0.000000,0.000000,0.052592,2,0.379789,0.271542,-0.043583,0.104173,0.993604,0.033938,0.000000,0.000000,0.052148,2,-0.407402,0.271564,68.000000,13.220894,3.685089,0.278732,0.922883,13.020530,3.627187,0.278574,0.909997
1000016121235410010,1726665398469522700,5602487810,2.000000,13015,0.000000,2,-0.019939,0.104136,0.994363,0.000000,0.000000,0.000000,0.390682,0.271419,-0.416497,0.271441,0.001626,0.104157,0.994560,-0.033938,0.000000,0.000000,0.052625,2,0.379796,0.271419,-0.041475,0.104067,0.993705,0.033938,0.000000,0.000000,0.052163,2,-0.405528,0.271441,68.000000,13.220894,3.686324,0.278826,0.924061,13.020530,3.623510,0.278292,0.906296
1000016121240411854,1726665398474524500,5607489654,2.000000,13016,0.000000,2,-0.019005,0.104051,0.994390,0.000000,0.000000,0.000000,0.391503,0.271328,-0.415669,0.271349,0.002825,0.104070,0.994566,-0.033938,0.000000,0.000000,0.052693,2,0.380851,0.271328,-0.040809,0.103983,0.993741,0.033938,0.000000,0.000000,0.052105,2,-0.404936,0.271349,68.000000,13.220894,3.688024,0.278954,0.925597,13.020530,3.623288,0.278275,0.902707
1000016121245413692,1726665398479526300,5612491492,2.000000,13017,0.000000,2,-0.020868,0.105256,0.994226,0.000000,0.000000,0.000000,0.389866,0.272608,-0.417328,0.272632,0.003513,0.105278,0.994437,-0.033938,0.000000,0.000000,0.052764,2,0.381457,0.272608,-0.045213,0.105171,0.993426,0.033938,0.000000,0.000000,0.052054,2,-0.408855,0.272632,68.000000,13.220894,3.689858,0.279093,0.926966,13.020530,3.623236,0.278271,0.900025
1000016121250415523,1726665398484528200,5617493323,2.000000,13018,0.000000,2,-0.022352,0.105656,0.994152,0.000000,0.000000,0.000000,0.388561,0.273035,-0.418647,0.273060,0.002485,0.105682,0.994397,-0.033938,0.000000,0.000000,0.052845,2,0.380552,0.273035,-0.047147,0.105565,0.993294,0.033938,0.000000,0.000000,0.051984,2,-0.410577,0.273060,68.000000,13.220894,3.691821,0.279241,0.928799,13.020530,3.623068,0.278258,0.897835
1000016121255417352,1726665398489530000,5622495152,2.000000,13019,0.000000,2,-0.021101,0.105800,0.994164,0.000000,0.000000,0.000000,0.389662,0.273185,-0.417537,0.273210,0.002640,0.105823,0.994381,-0.033938,0.000000,0.000000,0.052885,2,0.380689,0.273185,-0.044805,0.105718,0.993386,0.033938,0.000000,0.000000,0.051963,2,-0.408495,0.273210,68.000000,13.220894,3.693363,0.279358,0.930038,13.020530,3.623075,0.278259,0.895879
1000016121260419175,1726665398494531800,5627496975,2.000000,13020,0.000000,2,-0.021006,0.106040,0.994140,0.000000,0.000000,0.000000,0.389746,0.273439,-0.417454,0.273464,0.000512,0.106063,0.994359,-0.033938,0.000000,0.000000,0.052894,2,0.378816,0.273439,-0.042494,0.105968,0.993461,0.033938,0.000000,0.000000,0.051944,2,-0.406441,0.273464,68.000000,13.220894,3.694458,0.279441,0.931393,13.020530,3.622759,0.278234,0.894591
1000016121265420992,1726665398499533600,5632498792,2.000000,13021,0.000000,2,-0.022169,0.105960,0.994123,0.000000,0.000000,0.000000,0.388722,0.273357,-0.418487,0.273382,-0.000897,0.105986,0.994367,-0.033938,0.000000,0.000000,0.052868,2,0.377576,0.273357,-0.043411,0.105886,0.993430,0.033938,0.000000,0.000000,0.051922,2,-0.407256,0.273382,68.000000,13.220894,3.695383,0.279511,0.932637,13.020530,3.622630,0.278224,0.892939
1000016121270422805,1726665398504535500,5637500605,2.000000,13022,0.000000,2,-0.024876,0.103953,0.994271,0.000000,0.000000,0.000000,0.386339,0.271237,-0.420879,0.271259,-0.000663,0.103985,0.994579,-0.033938,0.000000,0.000000,0.052808,2,0.377782,0.271237,-0.049044,0.103860,0.993382,0.033938,0.000000,0.000000,0.051883,2,-0.412257,0.271259,68.000000,13.220894,3.695644,0.279531,0.933801,13.020530,3.622716,0.278231,0.891937
1000016121275424613,1726665398509537300,5642502413,2.000000,13023,0.000000,2,-0.023734,0.104306,0.994262,0.000000,0.000000,0.000000,0.387344,0.271608,-0.419867,0.271630,-0.000100,0.104335,0.994542,-0.033938,0.000000,0.000000,0.052790,2,0.378278,0.271608,-0.047329,0.104218,0.993428,0.033938,0.000000,0.000000,0.051886,2,-0.410732,0.271630,68.000000,13.220894,3.695773,0.279540,0.934940,13.020530,3.622896,0.278245,0.891405
1000016121280426418,1726665398514539100,5647504218,2.000000,13024,0.000000,2,-0.023462,0.103700,0.994332,0.000000,0.000000,0.000000,0.387583,0.270965,-0.419622,0.270986,-0.000605,0.103728,0.994605,-0.033938,0.000000,0.000000,0.052778,2,0.377834,0.270965,-0.046282,0.103617,0.993540,0.033938,0.000000,0.000000,0.051900,2,-0.409799,0.270986,68.000000,13.220894,3.696003,0.279558,0.935831,13.020530,3.623158,0.278265,0.890630
1000016121285417794,1726665398519530400,5652495594,2.000000,13025,0.000000,2,-0.024461,0.102865,0.994394,0.000000,0.000000,0.000000,0.386703,0.270084,-0.420505,0.270104,-0.002641,0.102895,0.994689,-0.033938,0.000000,0.000000,0.052780,2,0.376043,0.270084,-0.046247,0.102786,0.993628,0.033938,0.000000,0.000000,0.051908,2,-0.409764,0.270104,68.000000,13.220894,3.696071,0.279563,0.936805,13.020530,3.623466,0.278289,0.889892
1000016121290419653,1726665398524532300,5657497453,2.000000,13026,0.000000,2,-0.023608,0.101735,0.994531,0.000000,0.000000,0.000000,0.387452,0.268886,-0.419741,0.268903,-0.001028,0.101763,0.994808,-0.033938,0.000000,0.000000,0.052779,2,0.377462,0.268886,-0.046152,0.101655,0.993749,0.033938,0.000000,0.000000,0.051902,2,-0.409675,0.268903,68.000000,13.220894,3.696171,0.279570,0.937630,13.020530,3.623709,0.278307,0.889143
1000016121295421506,1726665398529534200,5662499306,2.000000,13027,0.000000,2,-0.023111,0.101156,0.994602,0.000000,0.000000,0.000000,0.387889,0.268272,-0.419297,0.268288,-0.000552,0.101183,0.994868,-0.033938,0.000000,0.000000,0.052792,2,0.377881,0.268272,-0.045634,0.101077,0.993831,0.033938,0.000000,0.000000,0.051913,2,-0.409213,0.268288,68.000000,13.220894,3.696336,0.279583,0.938632,13.020530,3.624036,0.278332,0.888773
1000016121300423352,1726665398534536000,5667501152,2.000000,13028,0.190902,2,-0.022927,0.100619,0.994661,0.000000,0.000000,0.000000,0.388050,0.267704,-0.419131,0.267718,-0.000514,0.100646,0.994922,-0.033938,0.000000,0.000000,0.052791,2,0.377914,0.267704,-0.045305,0.100542,0.993901,0.033938,0.000000,0.000000,0.051950,2,-0.408918,0.267718,68.000000,13.220894,3.696521,0.279597,0.939141,13.020530,3.624908,0.278399,0.888266
